904	20
906	16
909	21
909	22
919	8
921	6
930	5
930	21
931	2
931	6
931	13
934	2
934	21
952	6
952	12
956	2
957	19
958	19
958	20
958	29
958	30
958	31
958	36
958	37
960	11
962	1
962	3
962	4
962	8
962	10
962	12
962	21
975	25
981	3
981	4
981	15
981	22
989	1
989	6
989	8
997	5
997	6
997	16
1010	10
1010	15
1012	5
1012	6
1012	10
1012	11
1018	31
1020	5
1020	6
1021	31
1023	0
1023	1
1023	3
1023	4
1023	5
1023	6
1023	8
1023	10
1023	12
1023	13
1023	15
1023	16
1023	17
1023	19
1023	20
1023	21
1023	30
1023	31
1023	32
1023	33
1023	35
1023	36
1023	37
1023	38
1023	39
1024	6
1028	2
1028	14
1028	22
1029	6
1033	6
1041	2
1059	5
1059	21
1063	6
1064	6
1069	6
1069	8
1070	1
1070	3
1070	4
1070	15
1082	6
1086	6
1092	2
1092	5
1092	16
1124	20
1136	6
1141	30
1143	32
1143	33
1147	29
1147	30
1152	6
1154	1
1154	3
1154	4
1156	6
1159	2
1159	6
1159	20
1160	30
1161	6
1164	19
1168	19
1168	20
1168	30
1171	2
1171	6
1172	30
1176	6
1176	8
1176	10
1176	12
1176	15
1176	24
1179	4
1179	12
1179	22
1179	24
1182	22
1190	20
1199	6
1199	20
1202	1
1202	3
1202	18
1202	19
1202	20
1202	30
1202	32
1202	33
1202	34
1202	36
1205	6
1206	6
1206	12
1213	30
1218	2
1218	5
1218	6
1218	8
1218	15
1219	1
1233	6
1234	20
1234	30
1234	39
1243	8
1247	6
1248	2
1248	3
1248	8
1248	10
1248	20
1248	24
1262	6
1265	6
1265	29
1265	30
1270	19
1270	20
1271	8
1273	9
1273	21
1289	2
1289	9
1294	23
1294	24
1297	6
1298	25
1298	40
1307	2
1308	4
1308	6
1308	11
1308	12
1308	13
1308	16
1308	17
1308	35
1308	38
1319	27
1319	40
1334	21
1334	23
1334	28
1353	6
1356	27
1358	8
1358	15
1358	28
1363	20
1367	14
1377	1
1381	26
1391	6
1393	28
1411	28
1424	5
1424	6
1424	18
1446	6
1446	20
1448	31
1454	2
1454	3
1454	7
1454	16
1454	22
1456	25
1471	6
1471	20
1473	6
1473	25
1490	2
1495	25
1505	6
1505	20
1509	23
1509	27
1510	15
1528	2
1528	7
1528	22
1528	28
1530	3
1530	4
1530	5
1530	6
1530	11
1530	16
1530	17
1530	18
1530	19
1530	20
1530	21
1530	23
1530	24
1530	27
1530	34
1539	26
1541	22
1541	27
1553	8
1555	23
1555	25
1583	25
1587	40
1599	21
1599	25
1599	28
1602	1
1602	4
1602	5
1602	6
1602	10
1602	11
1602	13
1602	18
1602	26
1602	28
1602	35
1604	5
1604	6
1604	12
1604	21
1604	22
1606	9
1606	28
1612	6
1612	17
1613	6
1624	5
1624	6
1637	6
1637	20
1642	5
1642	6
1679	23
1695	23
1695	40
1701	8
1701	15
1701	22
1706	6
1708	1
1708	3
1708	4
1708	7
1708	24
1708	25
1709	6
1712	11
1725	23
1741	0
1751	23
1757	6
1763	2
1767	1
1767	40
1771	2
1771	5
1773	2
1774	32
1781	34
1789	2
1804	5
1804	21
1828	2
1839	31
1842	29
1845	20
1846	19
1846	20
1846	29
1846	34
1855	6
1865	31
1869	9
1872	29
1885	29
1885	31
1885	34
1886	18
1891	36
1895	31
1899	31
1904	29
1911	5
1911	12
1911	21
1915	2
1921	6
1921	8
1921	12
1921	17
1921	22
1922	19
1922	20
1922	29
1922	30
1922	31
1922	32
1922	33
1933	2
1933	6
1933	8
1933	10
1933	11
1933	15
1933	22
1935	7
1935	12
1935	13
1935	15
1935	16
1935	17
1935	22
1935	28
1937	5
1937	8
1937	15
1937	17
1937	22
1943	6
1944	20
1944	29
1944	30
1944	34
1947	2
1947	5
1947	8
1947	9
1947	10
1947	16
1951	6
1953	22
1953	24
1956	20
1957	22
1958	6
1958	22
1968	7
1968	8
1968	12
1968	35
1969	1
1969	3
1969	4
1969	5
1969	8
1969	9
1969	15
1969	16
1969	21
1969	22
1969	24
1969	37
1971	6
1972	5
1972	16
1973	6
1974	29
1979	6
1980	6
1980	16
1980	24
1982	7
1990	1
1990	4
1990	5
1990	7
1990	21
1990	24
1992	3
1992	22
1994	11
1998	3
1998	4
1998	5
1998	15
1998	17
1998	19
1998	20
1998	21
1998	22
1998	24
1998	29
1998	30
1999	41
1999	42
2005	8
2013	5
2016	4
2016	5
2016	6
2020	17
2025	14
2030	6
2032	6
2033	1
2033	2
2033	6
2033	16
2033	28
2039	41
2040	4
2040	8
2049	4
2049	22
2052	16
2056	3
2056	6
2056	22
2056	24
2058	0
2058	9
2061	16
2062	15
2062	22
2068	10
2071	19
2071	20
2085	6
2089	17
2092	3
2093	13
2097	5
2097	6
2107	2
2107	6
2107	20
2109	6
2113	5
2113	12
2116	15
2116	17
2116	21
2116	22
2118	8
2118	15
2118	17
2118	22
2122	10
2122	22
2125	6
2126	6
2134	6
2150	2
2152	20
2153	30
2160	6
2161	18
2169	6
2172	19
2172	20
2172	29
2172	30
2172	33
2172	36
2182	19
2182	29
2182	33
2185	29
2188	19
2191	6
2197	20
2205	5
2205	21
2209	9
2222	0
2223	19
2230	12
2232	19
2232	20
2232	30
2232	34
2233	28
2238	7
2245	8
2245	9
2247	6
2251	0
2251	3
2251	7
2251	24
2254	5
2254	16
2258	6
2263	5
2263	6
2277	43
2278	38
2285	43
2286	19
2286	21
2286	43
2301	37
2302	38
2303	38
2304	29
2311	43
2316	43
2317	43
2319	38
2328	38
2340	38
2349	31
2357	43
2362	38
2367	43
2373	38
2389	38
2394	38
2400	20
2400	34
2400	37
2405	37
2407	38
2410	6
2410	43
2415	38
2422	43
2425	2
2425	36
2428	0
2428	2
2428	20
2428	28
2428	37
2428	43
2429	43
2430	38
2433	38
2449	38
2453	38
2458	43
2458	44
2464	37
2464	43
2467	38
2472	43
2473	43
2476	38
2479	20
2479	38
2485	2
2485	19
2485	20
2485	33
2485	34
2485	36
2485	37
2485	38
2485	43
2487	0
2488	38
2489	38
2495	15
2497	38
2498	38
2499	38
2499	43
2501	20
2505	34
2507	43
2520	19
2520	30
2522	6
2522	20
2522	37
2522	38
2525	43
2527	37
2528	19
2528	36
2528	38
2531	6
2532	38
2534	38
2537	38
2540	38
2543	29
2543	37
2546	37
2549	38
2553	37
2558	38
2559	38
2559	43
2563	43
2567	2
2579	38
2582	37
2590	19
2590	30
2590	31
2590	33
2590	39
2594	43
2596	38
2598	37
2598	43
2602	38
2602	43
2625	38
2629	43
2632	34
2634	18
2634	38
2641	37
2641	43
2652	29
2652	38
2653	38
2653	43
2661	38
2662	38
2663	38
2666	19
2666	20
2666	34
2675	20
2675	34
2677	19
2677	20
2678	6
2681	43
2685	6
2690	34
2693	38
2701	38
2702	37
2702	43
2706	19
2706	43
2707	37
2708	42
2708	45
2710	3
2710	4
2710	6
2710	14
2710	15
2710	16
2710	17
2710	18
2710	19
2710	20
2710	22
2710	24
2710	30
2710	31
2710	32
2710	33
2710	36
2714	15
2714	38
2715	0
2715	36
2715	38
2715	43
2719	43
2724	43
2756	43
2761	37
2768	43
2774	38
2776	38
2779	37
2779	43
2785	1
2785	37
2785	43
2794	38
2797	38
2820	2
2820	15
2821	15
2821	17
2822	6
2823	10
2825	14
2825	17
2828	10
2832	6
2832	20
2834	21
2837	5
2837	6
2837	21
2839	22
2840	22
2844	6
2844	13
2844	20
2845	17
2847	28
2847	35
2848	3
2855	3
2855	28
2868	6
2868	16
2872	21
2878	11
2887	2
2889	1
2889	2
2889	3
2889	4
2889	15
2889	24
2918	6
2924	19
2925	23
2926	6
2939	6
2939	10
2939	12
2939	22
2962	23
2974	6
2983	40
2985	5
2985	6
2985	8
2992	24
3008	2
3008	19
3009	2
3009	8
3009	15
3046	11
3046	15
3059	12
3066	2
3066	5
3066	6
3066	21
3072	6
3080	5
3080	6
3080	10
3080	12
3080	20
3090	6
3099	2
3099	4
3099	6
3099	7
3099	12
3099	15
3099	22
3099	24
3119	23
3119	25
3124	11
3124	21
3124	24
3152	12
3152	19
3152	31
3155	30
3155	43
3156	16
3165	17
3168	9
3168	24
3168	35
3169	6
3169	16
3169	19
3169	20
3172	6
3172	12
3177	2
3178	3
3178	4
3178	13
3179	6
3181	5
3181	6
3187	2
3187	6
3193	10
3193	15
3198	6
3199	4
3208	1
3208	2
3215	2
3217	12
3218	6
3219	2
3219	3
3219	4
3219	6
3219	12
3219	15
3219	18
3219	22
3219	24
3219	28
3221	2
3221	3
3221	6
3221	15
3221	24
3230	2
3230	21
3233	6
3247	6
3250	43
3267	9
3277	1
3277	4
3277	6
3277	9
3277	13
3277	31
3283	16
3295	9
3301	9
3304	6
3305	9
3307	5
3307	6
3307	9
3326	6
3329	9
3337	6
3372	6
3395	6
3405	1
3405	3
3405	4
3405	20
3405	24
3410	7
3410	14
3410	20
3413	0
3425	20
3425	29
3425	30
3427	22
3429	14
3432	9
3432	16
3432	23
3432	25
3432	27
3433	6
3439	3
3443	6
3450	17
3458	6
3478	25
3478	27
3478	40
3487	2
3487	3
3487	5
3487	6
3487	7
3487	8
3487	10
3487	20
3487	24
3487	28
3499	18
3503	5
3503	6
3503	12
3503	21
3503	22
3504	18
3512	9
3514	5
3514	6
3520	6
3527	29
3531	6
3535	6
3537	2
3537	5
3537	16
3546	2
3546	6
3546	8
3546	10
3546	11
3546	18
3546	20
3546	21
3568	6
3568	23
3568	40
3578	23
3583	3
3583	8
3591	2
3591	7
3591	12
3596	19
3596	20
3596	36
3602	2
3602	21
3613	23
3613	25
3613	40
3615	6
3617	6
3619	2
3621	0
3621	2
3621	3
3621	4
3621	14
3621	15
3621	21
3621	22
3632	23
3632	25
3632	27
3632	40
3648	6
3656	4
3656	6
3656	25
3656	27
3656	40
3660	6
3660	20
3664	6
3665	23
3666	6
3669	1
3669	3
3669	4
3669	23
3669	24
3669	25
3670	0
3673	25
3673	27
3681	1
3681	8
3683	40
3685	3
3685	5
3685	12
3685	15
3685	21
3685	22
3685	24
3685	28
3695	6
3709	23
3709	24
3709	25
3709	27
3715	6
3719	6
3719	11
3719	15
3722	6
3725	2
3725	7
3725	10
3725	13
3725	14
3725	15
3725	16
3725	17
3733	23
3733	27
3733	40
3748	40
3749	23
3756	4
3756	9
3759	28
3772	23
3772	40
3776	23
3776	40
3778	6
3784	6
3784	7
3786	6
3786	10
3796	1
3796	9
3796	16
3796	35
3798	6
3798	10
3813	6
3816	6
3826	6
3827	6
3830	25
3834	6
3834	23
3834	25
3834	27
3835	3
3835	4
3835	6
3835	9
3835	10
3835	11
3835	12
3835	13
3835	15
3835	16
3835	17
3835	18
3835	20
3835	21
3835	24
3835	31
3835	32
3835	33
3835	35
3835	37
3835	38
3844	8
3847	40
3855	6
3861	6
3869	6
3872	23
3872	25
3872	27
3872	40
3876	40
3887	6
3887	20
3887	41
3887	45
3893	8
3899	25
3899	26
3899	27
3899	44
3899	45
3900	40
3910	1
3910	3
3910	4
3910	6
3910	11
3910	15
3910	17
3910	22
3910	24
3910	35
3917	35
3927	6
3927	25
3927	27
3927	35
3927	40
3928	13
3934	3
3934	5
3934	6
3934	8
3948	0
3948	23
3948	27
3948	28
3948	40
3976	23
3976	25
3976	40
3978	6
3980	23
3980	26
3990	40
3997	6
4007	20
4013	16
4015	12
4016	6
4018	22
4018	23
4018	25
4018	41
4018	45
4023	0
4024	6
4029	40
4039	6
4048	26
4051	19
4051	36
4062	23
4062	27
4062	40
4065	10
4065	15
4065	22
4068	19
4068	20
4078	3
4078	4
4078	5
4078	6
4078	10
4078	14
4078	15
4078	16
4078	18
4078	21
4078	22
4078	24
4079	6
4089	6
4104	16
4114	40
4120	2
4135	6
4139	26
4142	11
4150	35
4154	40
4167	23
4167	40
4169	0
4184	40
4190	6
4190	23
4190	40
4192	31
4193	6
4193	30
4194	26
4194	40
4206	5
4206	21
4211	19
4211	20
4220	0
4220	6
4220	18
4220	19
4220	23
4220	25
4220	27
4220	28
4220	40
4227	3
4227	18
4240	40
4242	6
4248	17
4255	7
4255	23
4255	28
4257	6
4259	6
4259	25
4272	42
4272	45
4275	40
4276	6
4294	3
4294	4
4294	6
4294	16
4294	24
4294	28
4299	6
4299	10
4299	25
4299	41
4303	2
4311	2
4311	6
4311	18
4311	25
4323	40
4335	23
4335	25
4337	6
4342	4
4342	17
4342	24
4347	43
4350	4
4350	8
4350	17
4350	35
4356	6
4356	12
4359	1
4363	20
4363	21
4367	6
4367	16
4374	6
4385	2
4385	5
4385	6
4385	16
4385	20
4385	25
4385	27
4388	19
4388	20
4388	34
4395	3
4395	4
4395	5
4395	20
4395	36
4417	21
4420	5
4420	21
4421	3
4421	40
4426	6
4441	19
4441	33
4443	19
4443	20
4443	34
4491	6
4495	28
4508	37
4508	43
4511	6
4513	38
4516	43
4520	43
4531	43
4533	43
4534	37
4534	43
4547	37
4547	43
4548	29
4551	43
4554	43
4562	43
4563	43
4570	37
4572	43
4574	29
4574	31
4574	43
4578	19
4578	20
4578	28
4578	34
4578	43
4579	38
4584	38
4586	20
4586	37
4586	39
4586	43
4595	2
4598	43
4599	11
4602	19
4603	19
4603	20
4606	6
4607	20
4613	43
4615	43
4630	6
4630	19
4630	20
4630	28
4641	6
4641	20
4641	34
4642	43
4657	35
4666	9
4673	43
4677	2
4677	18
4677	21
4677	37
4681	38
4681	43
4683	5
4683	6
4683	18
4689	43
4701	19
4702	6
4702	20
4702	43
4707	43
4718	15
4721	5
4721	6
4721	20
4727	5
4727	6
4728	25
4729	28
4735	40
4743	27
4744	6
4761	6
4765	28
4776	27
4776	40
4782	28
4783	6
4796	5
4796	6
4796	15
4796	21
4796	23
4796	40
4829	6
4832	23
4832	40
4833	25
4847	19
4847	20
4847	36
4848	23
4866	24
4881	23
4881	40
4890	1
4890	4
4890	17
4890	24
4890	28
4895	25
4895	27
4895	40
4895	44
4895	45
4915	41
4918	40
4920	3
4920	28
4920	40
4924	21
4935	6
4935	20
4935	23
4935	25
4935	27
4935	40
4936	6
4943	6
4949	40
4956	40
4960	6
4960	10
4960	20
4965	2
4971	2
4971	9
4974	5
4974	6
4980	40
4994	5
4994	6
5007	13
5021	1
5021	4
5021	16
5026	8
5035	0
5035	1
5035	2
5035	3
5035	4
5035	5
5035	6
5035	7
5035	12
5035	15
5035	17
5035	18
5035	21
5035	22
5035	24
5035	35
5037	6
5039	9
5048	2
5048	21
5059	19
5064	4
5064	10
5064	12
5064	15
5064	22
5079	0
5087	0
5087	20
5087	29
5087	33
5087	34
5093	1
5093	3
5093	4
5093	5
5093	6
5093	15
5093	21
5093	24
5094	6
5100	19
5100	30
5105	14
5114	6
5125	11
5125	22
5126	6
5135	1
5148	11
5151	9
5156	6
5162	6
5172	2
5172	6
5176	2
5177	6
5177	21
5182	6
5201	6
5203	20
5203	34
5204	3
5204	7
5205	6
5205	22
5211	21
5211	29
5223	16
5234	5
5234	11
5234	16
5234	19
5234	21
5234	31
5235	6
5237	22
5237	24
5245	6
5245	20
5248	13
5273	20
5308	13
5324	5
5324	16
5340	1
5340	2
5340	6
5340	10
5340	12
5340	22
5340	24
5340	35
5341	6
5341	14
5344	24
5359	6
5383	8
5384	36
5390	6
5402	14
5402	16
5417	3
5417	21
5418	6
5418	20
5423	6
5441	5
5441	17
5441	21
5446	20
5451	6
5459	11
5459	17
5461	9
5463	6
5472	37
5477	6
5479	7
5479	15
5480	39
5490	5
5490	6
5490	7
5490	15
5490	22
5490	28
5491	22
5493	0
5495	16
5495	19
5496	6
5496	29
5496	30
5496	32
5500	6
5501	1
5501	3
5501	4
5501	8
5501	12
5501	15
5505	16
5506	6
5509	3
5509	7
5509	12
5509	15
5509	28
5512	28
5518	6
5521	6
5521	20
5523	0
5529	37
5532	6
5534	6
5537	9
5537	16
5538	5
5538	11
5538	20
5538	21
5540	1
5540	3
5540	4
5540	9
5540	21
5541	13
5542	9
5548	5
5548	6
5549	6
5549	8
5549	11
5549	13
5549	15
5549	17
5549	22
5549	28
5553	9
5553	10
5557	6
5563	2
5563	6
5563	7
5563	11
5563	15
5563	16
5563	17
5563	21
5563	22
5563	35
5567	9
5570	6
5571	2
5572	3
5572	4
5572	6
5574	22
5574	28
5578	7
5578	15
5578	17
5578	28
5578	43
5582	40
5586	15
5586	24
5590	6
5590	13
5594	2
5594	20
5594	39
5601	6
5601	10
5603	6
5617	19
5617	20
5617	31
5617	32
5620	3
5620	15
5620	21
5620	22
5620	24
5630	6
5630	19
5630	20
5635	5
5635	21
5639	6
5640	5
5640	6
5640	18
5649	6
5649	20
5652	6
5652	17
5658	6
5658	8
5658	10
5658	12
5658	22
5664	6
5668	6
5674	6
5674	20
5680	10
5681	15
5681	22
5684	37
5687	6
5693	19
5693	20
5693	31
5693	32
5694	6
5694	20
5700	6
5701	37
5702	0
5707	6
5710	8
5715	2
5715	6
5715	8
5715	24
5716	6
5718	15
5718	17
5723	6
5736	28
5737	6
5738	37
5749	5
5749	6
5756	16
5757	6
5761	12
5761	22
5762	2
5762	6
5765	11
5767	3
5767	4
5767	22
5767	24
5769	1
5769	9
5772	6
5772	20
5778	6
5778	14
5778	15
5783	7
5783	22
5786	2
5786	11
5790	20
5791	5
5798	6
5798	12
5798	13
5798	21
5800	6
5801	15
5808	9
5816	20
5816	31
5820	13
5823	13
5824	3
5824	4
5824	17
5824	19
5824	20
5824	22
5824	24
5824	28
5824	33
5826	43
5827	6
5828	37
5829	37
5829	43
5831	5
5831	6
5831	10
5831	21
5831	22
5831	24
5835	5
5835	6
5837	6
5838	2
5838	15
5842	4
5842	15
5842	17
5842	18
5842	21
5842	22
5855	9
5862	6
5862	10
5862	22
5872	0
5872	1
5872	2
5872	3
5872	4
5872	5
5872	6
5872	7
5872	9
5872	10
5872	11
5872	14
5872	15
5872	16
5872	17
5872	18
5872	19
5872	21
5872	22
5872	24
5874	10
5878	6
5878	20
5882	2
5882	4
5882	5
5882	11
5884	5
5884	6
5884	12
5884	21
5887	11
5889	6
5890	36
5893	0
5893	16
5896	5
5896	6
5897	5
5897	6
5900	6
5901	6
5901	19
5901	30
5905	3
5905	6
5905	10
5905	22
5905	24
5905	28
5906	37
5914	6
5914	8
5920	2
5925	2
5925	12
5925	15
5925	19
5925	20
5925	33
5927	30
5933	6
5934	6
5934	20
5934	31
5934	36
5935	6
5935	10
5935	18
5935	19
5935	20
5936	2
5936	5
5936	6
5947	9
5953	6
5955	21
5956	6
5961	3
5961	4
5961	5
5961	6
5961	12
5961	15
5961	24
5961	35
5966	12
5978	6
5979	6
5984	6
5985	16
5986	9
5987	6
5987	20
5987	42
5987	44
5988	15
5996	22
5998	20
6000	3
6000	17
6000	22
6003	6
6003	17
6014	6
6016	7
6018	37
6019	2
6019	4
6027	4
6027	11
6027	21
6034	3
6034	4
6034	6
6034	22
6034	25
6036	15
6041	22
6042	6
6042	20
6044	2
6044	4
6044	9
6045	16
6051	6
6051	17
6054	6
6056	2
6059	2
6059	6
6060	6
6074	2
6080	6
6091	37
6094	2
6094	7
6094	11
6094	12
6094	13
6094	14
6094	15
6094	16
6094	17
6094	21
6094	22
6094	28
6094	35
6095	19
6095	31
6095	35
6101	8
6101	22
6103	5
6103	6
6104	8
6112	3
6112	7
6127	6
6134	6
6136	6
6136	10
6139	2
6139	6
6139	11
6141	6
6142	19
6142	20
6144	11
6144	17
6148	6
6148	20
6150	32
6156	43
6157	2
6157	3
6157	4
6157	6
6157	8
6157	10
6157	14
6157	15
6157	24
6168	3
6168	15
6168	19
6168	20
6168	31
6168	32
6168	34
6168	36
6168	39
6175	6
6175	10
6175	16
6175	20
6176	6
6178	8
6178	22
6178	35
6190	6
6198	37
6214	0
6214	19
6214	27
6216	6
6224	8
6224	12
6225	7
6225	19
6225	20
6229	3
6229	24
6229	28
6233	6
6233	20
6235	7
6243	6
6243	22
6245	5
6245	6
6247	20
6255	6
6257	16
6259	5
6259	6
6259	12
6267	30
6267	36
6269	2
6269	6
6269	14
6269	35
6274	17
6279	6
6289	2
6289	5
6289	6
6289	22
6289	28
6291	2
6293	32
6299	6
6299	12
6299	15
6302	11
6310	13
6311	8
6317	7
6317	8
6317	14
6317	15
6317	16
6317	28
6321	13
6322	9
6329	2
6329	4
6329	6
6329	15
6329	19
6329	28
6331	22
6332	5
6337	11
6355	6
6356	15
6362	6
6369	32
6369	33
6371	30
6371	31
6371	36
6379	20
6400	6
6401	6
6401	22
6404	19
6404	20
6404	34
6408	19
6408	31
6408	32
6408	33
6408	34
6408	36
6410	39
6411	18
6411	19
6411	22
6414	19
6414	20
6414	39
6423	30
6427	5
6427	21
6434	24
6437	19
6437	20
6440	2
6440	19
6440	20
6440	29
6440	30
6440	31
6440	32
6440	39
6442	6
6442	10
6442	20
6444	6
6448	18
6462	30
6462	31
6462	32
6464	29
6470	6
6470	32
6472	20
6472	30
6473	19
6473	20
6473	29
6473	30
6473	31
6474	19
6474	29
6475	2
6475	6
6475	9
6475	18
6475	19
6475	20
6475	28
6475	31
6475	32
6475	35
6475	36
6486	19
6489	19
6489	20
6489	29
6491	30
6494	19
6512	18
6512	29
6537	1
6537	3
6537	21
6547	29
6574	12
6576	3
6585	6
6620	34
6623	19
6623	20
6623	34
6631	19
6631	20
6631	33
6631	34
6633	19
6633	20
6633	30
6633	39
6646	37
6647	6
6648	6
6655	29
6655	31
6658	11
6658	14
6659	19
6662	3
6662	8
6662	10
6662	15
6662	17
6667	6
6669	6
6670	6
6674	11
6679	11
6679	12
6687	6
6689	2
6689	6
6689	8
6689	12
6689	22
6691	2
6691	8
6691	17
6693	5
6694	6
6698	8
6698	11
6698	12
6698	16
6702	42
6703	3
6703	8
6703	21
6703	24
6704	19
6704	23
6704	25
6704	36
6707	16
6710	17
6710	22
6720	15
6722	0
6722	2
6728	6
6736	4
6736	17
6736	22
6741	22
6742	2
6744	6
6750	4
6750	15
6750	24
6751	0
6751	2
6756	6
6758	13
6758	20
6761	3
6761	21
6763	13
6765	3
6769	9
6770	3
6770	4
6770	9
6772	5
6772	21
6773	9
6775	9
6784	9
6788	9
6790	22
6794	9
6804	2
6804	17
6804	24
6806	17
6812	9
6816	9
6818	14
6819	2
6819	9
6828	9
6844	6
6865	6
6865	28
6879	6
6879	9
6898	1
6898	2
6898	3
6898	9
6898	28
6902	6
6902	7
6902	28
6913	20
6917	9
6925	1
6925	9
6930	1
6930	3
6930	4
6932	9
6962	5
6962	6
6964	31
6977	2
6977	18
6977	20
6993	9
6995	9
7019	1
7028	2
7028	6
7038	4
7038	9
7038	21
7046	6
7050	5
7050	21
7053	20
7063	21
7069	6
7092	19
7092	20
7099	9
7109	6
7113	22
7114	1
7114	3
7114	21
7132	2
7132	9
7137	9
7141	1
7141	6
7141	7
7141	9
7141	16
7141	20
7141	21
7141	22
7141	36
7144	6
7144	12
7145	3
7145	5
7145	20
7145	21
7146	2
7146	9
7146	15
7146	28
7148	9
7148	21
7151	1
7171	21
7175	6
7176	7
7176	21
7176	22
7179	9
7185	12
7187	9
7191	6
7191	9
7191	10
7191	15
7191	24
7193	7
7193	9
7210	0
7219	3
7219	9
7220	6
7221	9
7232	9
7233	28
7255	6
7255	20
7256	9
7275	9
7282	2
7282	4
7294	15
7294	22
7294	35
7303	2
7307	6
7310	6
7319	9
7321	39
7325	6
7325	9
7326	6
7334	6
7340	6
7347	13
7349	9
7355	15
7358	5
7364	2
7364	3
7364	6
7364	9
7364	19
7364	25
7364	27
7364	28
7364	35
7365	9
7368	9
7369	9
7370	1
7370	2
7370	3
7370	4
7370	6
7370	9
7370	11
7370	15
7370	22
7370	24
7389	6
7390	5
7400	6
7407	0
7409	22
7417	19
7417	20
7417	30
7437	9
7441	20
7441	30
7442	8
7448	9
7456	9
7469	40
7474	9
7475	12
7475	13
7486	6
7490	6
7494	4
7494	9
7516	6
7524	9
7530	5
7530	9
7530	21
7532	9
7534	5
7534	6
7534	20
7534	21
7545	0
7545	1
7545	2
7545	3
7545	4
7545	5
7545	6
7545	7
7545	9
7545	10
7545	12
7545	13
7545	14
7545	15
7545	16
7545	17
7545	21
7545	22
7545	24
7545	32
7545	35
7545	38
7545	39
7553	6
7555	6
7560	3
7560	4
7560	15
7560	17
7560	20
7560	30
7568	6
7568	9
